customer_id,order_id,rating,feedback
868,4534,5,The product tastes great and the freshness is as described.
1096,1122,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
994,1490,4,"The courier was friendly, and the delivery arrived promptly."
693,671,3,The taste of the product exceeded my expectations; very fresh and delicious.
913,3553,5,"The product was fresh and delicious, with a satisfactory expiration date."
1027,1711,2,"There was a mix-up with the delivery, and it took longer than expected."
443,2733,3,The courier left the package at the wrong address.
1970,3845,3,The courier left the package at the wrong address.
1504,4832,4,"The delivery was faster than expected, and the package was well protected."
602,2087,1,"The taste was awful, and the product was not fresh at all."
1320,4127,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
218,2377,4,Excellent service! The package arrived on time and in perfect condition.
15,2814,5,The product tastes great and the freshness is as described.
1344,1373,2,The product is not as described; the taste was very disappointing and not fresh.
261,1198,1,The product arrived damaged due to poor packaging.
1891,4565,3,The product arrived damaged due to poor packaging.
409,761,3,"There was a mix-up with the delivery, and it took longer than expected."
1133,4425,2,"Delivery was delayed, but the product arrived in good condition."
36,660,5,The product tastes great and the freshness is as described.
756,3091,2,The product arrived damaged due to poor packaging.
1479,3219,2,"Delivery was delayed, but the product arrived in good condition."
1677,4019,2,"The taste was awful, and the product was not fresh at all."
1732,1771,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1552,4437,4,"The quality, taste, and freshness of the product were impressive."
1782,703,2,"Good value for the money, but the freshness could be better."
121,381,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1665,4870,5,"The product was fresh and delicious, with a satisfactory expiration date."
1119,2608,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1094,2306,5,The product tastes great and the freshness is as described.
1331,1933,3,The product tastes great and the freshness is as described.
1918,1706,3,I am very pleased with the product's taste and freshness; it is of high quality.
1082,3614,4,I was impressed with the speedy delivery and careful packaging.
1189,1844,5,"The product was fresh and delicious, with a satisfactory expiration date."
335,3426,2,The product arrived damaged due to poor packaging.
1879,4954,4,"The quality, taste, and freshness of the product were impressive."
1328,1554,4,I was impressed with the speedy delivery and careful packaging.
1060,4636,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1638,957,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1590,2311,1,"The expiration date was too close, and the product tasted stale."
744,2884,4,"The delivery was faster than expected, and the package was well protected."
475,3903,2,The courier left the package at the wrong address.
1850,1601,1,The product arrived damaged due to poor packaging.
1258,4129,5,"The courier was friendly, and the delivery arrived promptly."
674,1006,5,"The delivery was faster than expected, and the package was well protected."
1289,2789,4,Great value for the price; the quality and freshness are excellent.
220,3136,1,"The delivery was late, and the package was slightly damaged."
760,1166,3,"There was a mix-up with the delivery, and it took longer than expected."
625,4130,3,"The product was fresh and delicious, with a satisfactory expiration date."
763,2646,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
712,3284,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
669,3431,2,The product is not as described; the taste was very disappointing and not fresh.
1285,2656,3,Great value for the price; the quality and freshness are excellent.
1173,1754,2,"The taste was awful, and the product was not fresh at all."
745,228,4,I am very pleased with the product's taste and freshness; it is of high quality.
441,2063,5,I am very pleased with the product's taste and freshness; it is of high quality.
234,4857,5,"The product was fresh and delicious, with a satisfactory expiration date."
767,2817,3,I loved the taste; it was fresh and had a long expiration date.
948,657,5,"The quality, taste, and freshness of the product were impressive."
1157,1862,5,"The quality, taste, and freshness of the product were impressive."
1118,2979,4,The taste of the product exceeded my expectations; very fresh and delicious.
1952,470,4,The taste of the product exceeded my expectations; very fresh and delicious.
177,2169,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
34,3221,5,I loved the taste; it was fresh and had a long expiration date.
320,3288,3,"There was a mix-up with the delivery, and it took longer than expected."
1007,2493,4,"The quality, taste, and freshness of the product were impressive."
1116,4387,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
511,3741,4,The delivery was quick and the packaging was secure.
229,1504,4,"The courier was friendly, and the delivery arrived promptly."
644,4621,4,I loved the taste; it was fresh and had a long expiration date.
187,493,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
